Connecting to host 10.0.0.4, port 5001
[  8] local 10.0.0.2 port 52098 connected to 10.0.0.4 port 5001
[  8] 138.00-139.01 sec   187 KBytes  1.52 Mbits/sec    0    144 KBytes       
[  8] 139.01-140.00 sec   190 KBytes  1.56 Mbits/sec    0    144 KBytes       
[  8] 140.00-141.00 sec   160 KBytes  1.31 Mbits/sec    0    144 KBytes       
[  8] 141.00-142.00 sec   192 KBytes  1.58 Mbits/sec    0    144 KBytes       
[  8] 142.00-143.00 sec   192 KBytes  1.57 Mbits/sec    0    144 KBytes       
[  8] 143.00-144.01 sec   168 KBytes  1.36 Mbits/sec    0    144 KBytes       
[  8] 144.01-145.00 sec   187 KBytes  1.55 Mbits/sec    0    144 KBytes       
[  8] 145.00-146.00 sec   189 KBytes  1.55 Mbits/sec    0    144 KBytes       
[  8] 146.00-147.00 sec   160 KBytes  1.31 Mbits/sec    0    144 KBytes       
[  8] 147.00-148.01 sec   192 KBytes  1.56 Mbits/sec    0    144 KBytes       
[  8] 148.01-149.00 sec   192 KBytes  1.58 Mbits/sec    0    144 KBytes       
[  8] 149.00-150.00 sec   169 KBytes  1.38 Mbits/sec    0    144 KBytes       
[  8] 150.00-151.00 sec   187 KBytes  1.52 Mbits/sec    0    144 KBytes       
[  8] 151.00-152.00 sec   188 KBytes  1.55 Mbits/sec    0    144 KBytes       
[  8] 152.00-153.00 sec   185 KBytes  1.51 Mbits/sec    0    144 KBytes       
[  8] 153.00-154.00 sec   167 KBytes  1.37 Mbits/sec    0    144 KBytes       
[  8] 154.00-155.00 sec   192 KBytes  1.57 Mbits/sec    0    144 KBytes       
[  8] 155.00-156.01 sec   170 KBytes  1.38 Mbits/sec    0    144 KBytes       
[  8] 156.01-157.00 sec   187 KBytes  1.54 Mbits/sec    0    144 KBytes       
[  8] 157.00-158.01 sec   188 KBytes  1.52 Mbits/sec    0    144 KBytes       
[  8] 158.01-159.00 sec   160 KBytes  1.32 Mbits/sec    0    144 KBytes       
[  8] 159.00-160.01 sec   192 KBytes  1.56 Mbits/sec    0    144 KBytes       
[  8] 160.01-161.00 sec   192 KBytes  1.58 Mbits/sec    0    144 KBytes       
[  8] 161.00-162.00 sec   171 KBytes  1.39 Mbits/sec    0    144 KBytes       
[  8] 162.00-163.00 sec   187 KBytes  1.53 Mbits/sec    0    144 KBytes       
[  8] 163.00-164.00 sec   187 KBytes  1.53 Mbits/sec    0    144 KBytes       
[  8] 164.00-165.00 sec   187 KBytes  1.53 Mbits/sec    0    144 KBytes       
[  8] 165.00-166.00 sec   165 KBytes  1.35 Mbits/sec    0    144 KBytes       
[  8] 166.00-167.00 sec   192 KBytes  1.57 Mbits/sec    0    144 KBytes       
[  8] 167.00-168.01 sec   192 KBytes  1.56 Mbits/sec    0    144 KBytes       
[  8] 168.01-169.01 sec   166 KBytes  1.36 Mbits/sec    0    144 KBytes       
[  8] 169.01-170.01 sec   187 KBytes  1.53 Mbits/sec    0    144 KBytes       
[  8] 170.01-171.00 sec   191 KBytes  1.57 Mbits/sec    0    144 KBytes       
[  8] 171.00-172.00 sec   182 KBytes  1.50 Mbits/sec    0    144 KBytes       
[  8] 172.00-173.00 sec   170 KBytes  1.39 Mbits/sec    0    144 KBytes       
[  8] 173.00-174.00 sec   192 KBytes  1.58 Mbits/sec    0    144 KBytes       
[  8] 174.00-175.00 sec   167 KBytes  1.37 Mbits/sec    0    144 KBytes       
[  8] 175.00-176.00 sec   187 KBytes  1.53 Mbits/sec    0    144 KBytes       
[  8] 176.00-177.01 sec   190 KBytes  1.54 Mbits/sec    0    144 KBytes       
[  8] 177.01-178.00 sec   183 KBytes  1.51 Mbits/sec    0    144 KBytes       
[  8] 178.00-179.00 sec   187 KBytes  1.53 Mbits/sec    0    144 KBytes       
[  8] 179.00-180.01 sec   187 KBytes  1.52 Mbits/sec    0    144 KBytes       
[  8] 180.01-181.00 sec   187 KBytes  1.54 Mbits/sec    0    144 KBytes       
[  8] 181.00-182.00 sec   156 KBytes  1.27 Mbits/sec    0    144 KBytes       
[  8] 182.00-183.00 sec   190 KBytes  1.56 Mbits/sec    0    144 KBytes       
[  8] 183.00-184.00 sec   192 KBytes  1.57 Mbits/sec    0    144 KBytes       
[  8] 184.00-185.00 sec   178 KBytes  1.47 Mbits/sec    0    144 KBytes       
[  8] 185.00-186.01 sec   187 KBytes  1.51 Mbits/sec    0    144 KBytes       
[  8] 186.01-187.00 sec   179 KBytes  1.48 Mbits/sec    0    144 KBytes       
[  8] 187.00-188.01 sec   163 KBytes  1.33 Mbits/sec    0    144 KBytes       
[  8] 188.01-189.00 sec   189 KBytes  1.56 Mbits/sec    0    144 KBytes       
[  8] 189.00-190.01 sec   192 KBytes  1.56 Mbits/sec    0    144 KBytes       
[  8] 190.01-191.01 sec   179 KBytes  1.47 Mbits/sec    0    144 KBytes       
[  8] 191.01-192.00 sec   173 KBytes  1.42 Mbits/sec    0    144 KBytes       
[  8] 192.00-193.00 sec   192 KBytes  1.57 Mbits/sec    0    144 KBytes       
[  8] 193.00-194.00 sec   164 KBytes  1.35 Mbits/sec    0    144 KBytes       
[  8] 194.00-195.00 sec   188 KBytes  1.54 Mbits/sec    0    144 KBytes       
[  8] 195.00-196.00 sec   192 KBytes  1.57 Mbits/sec    0    144 KBytes       
[  8] 196.00-197.00 sec   180 KBytes  1.48 Mbits/sec    0    144 KBytes       
[  8] 197.00-198.00 sec   187 KBytes  1.53 Mbits/sec    0    144 KBytes       
[  8] 198.00-199.00 sec   177 KBytes  1.45 Mbits/sec    0    144 KBytes       
[  8] 199.00-200.01 sec   192 KBytes  1.56 Mbits/sec    0    144 KBytes       
[  8] 200.01-201.01 sec   160 KBytes  1.31 Mbits/sec    0    144 KBytes       
[  8] 201.01-202.00 sec   192 KBytes  1.58 Mbits/sec    0    144 KBytes       
[  8] 202.00-203.00 sec   192 KBytes  1.57 Mbits/sec    0    144 KBytes       
[  8] 203.00-204.00 sec   176 KBytes  1.44 Mbits/sec    0    144 KBytes       
[  8] 204.00-205.00 sec   187 KBytes  1.53 Mbits/sec    0    144 KBytes       
[  8] 205.00-206.00 sec   187 KBytes  1.53 Mbits/sec    0    144 KBytes       
[  8] 206.00-207.01 sec   187 KBytes  1.52 Mbits/sec    0    144 KBytes       
[  8] 207.01-208.01 sec   160 KBytes  1.31 Mbits/sec    0    144 KBytes       
[  8] 208.01-209.00 sec   192 KBytes  1.59 Mbits/sec    0    144 KBytes       
[  8] 209.00-210.00 sec   192 KBytes  1.57 Mbits/sec    0    144 KBytes       
[  8] 210.00-211.01 sec   171 KBytes  1.39 Mbits/sec    0    144 KBytes       
[  8] 211.01-212.01 sec   187 KBytes  1.53 Mbits/sec    0    144 KBytes       
[  8] 212.01-213.00 sec   187 KBytes  1.54 Mbits/sec    0    144 KBytes       
[  8] 213.00-214.00 sec   187 KBytes  1.53 Mbits/sec    0    144 KBytes       
[  8] 214.00-215.00 sec   165 KBytes  1.35 Mbits/sec    0    144 KBytes       
[  8] 215.00-216.00 sec   192 KBytes  1.57 Mbits/sec    0    144 KBytes       
[  8] 216.00-217.00 sec   172 KBytes  1.41 Mbits/sec    0    144 KBytes       
[  8] 217.00-218.01 sec   187 KBytes  1.51 Mbits/sec    0    144 KBytes       
[  8] 218.01-219.01 sec   187 KBytes  1.53 Mbits/sec    0    144 KBytes       
[  8] 219.01-220.00 sec   191 KBytes  1.58 Mbits/sec    0    144 KBytes       
[  8] 220.00-221.02 sec   183 KBytes  1.47 Mbits/sec    0    144 KBytes       
[  8] 221.02-222.01 sec   169 KBytes  1.41 Mbits/sec    0    144 KBytes       
[  8] 222.01-223.00 sec   192 KBytes  1.58 Mbits/sec    0    144 KBytes       
[  8] 223.00-224.00 sec   192 KBytes  1.57 Mbits/sec    0    144 KBytes       
[  8] 224.00-225.00 sec   162 KBytes  1.32 Mbits/sec    0    144 KBytes       
[  8] 225.00-226.00 sec   190 KBytes  1.56 Mbits/sec    0    144 KBytes       
[  8] 226.00-227.00 sec   192 KBytes  1.57 Mbits/sec    0    144 KBytes       
[  8] 227.00-228.01 sec   178 KBytes  1.44 Mbits/sec    0    144 KBytes       
[  8] 228.01-229.01 sec   174 KBytes  1.43 Mbits/sec    0    144 KBytes       
[  8] 229.01-230.01 sec   192 KBytes  1.57 Mbits/sec    0    144 KBytes       
[  8] 230.01-231.00 sec   163 KBytes  1.35 Mbits/sec    0    144 KBytes       
[  8] 231.00-232.00 sec   189 KBytes  1.54 Mbits/sec    0    144 KBytes       
[  8] 232.00-233.01 sec   184 KBytes  1.51 Mbits/sec    0    144 KBytes       
[  8] 233.01-234.00 sec   187 KBytes  1.54 Mbits/sec    0    144 KBytes       
[  8] 234.00-235.00 sec   187 KBytes  1.53 Mbits/sec    0    144 KBytes       
[  8] 235.00-236.00 sec   187 KBytes  1.53 Mbits/sec    0    144 KBytes       
[  8] 236.00-237.00 sec   156 KBytes  1.28 Mbits/sec    0    144 KBytes       
[  8] 237.00-238.01 sec   188 KBytes  1.53 Mbits/sec    0    144 KBytes       
[  8] 238.01-239.00 sec   192 KBytes  1.59 Mbits/sec    0    144 KBytes       
[  8] 239.00-240.01 sec   180 KBytes  1.46 Mbits/sec    0    144 KBytes       
[  8] 240.01-241.01 sec   187 KBytes  1.53 Mbits/sec    0    144 KBytes       
[  8] 241.01-242.01 sec   178 KBytes  1.46 Mbits/sec    0    144 KBytes       
[  8] 242.01-243.01 sec   165 KBytes  1.35 Mbits/sec    0    144 KBytes       
[  8] 243.01-244.00 sec   187 KBytes  1.54 Mbits/sec    0    144 KBytes       
[  8] 244.00-245.00 sec   192 KBytes  1.57 Mbits/sec    0    144 KBytes       
[  8] 245.00-246.00 sec   180 KBytes  1.48 Mbits/sec    0    144 KBytes       
[  8] 246.00-247.00 sec   187 KBytes  1.53 Mbits/sec    0    144 KBytes       
[  8] 247.00-248.00 sec   156 KBytes  1.28 Mbits/sec    0    144 KBytes       
[  8] 248.00-249.01 sec   187 KBytes  1.51 Mbits/sec    0    144 KBytes       
[  8] 249.01-250.00 sec   187 KBytes  1.54 Mbits/sec    0    144 KBytes       
[  8] 250.00-251.01 sec   192 KBytes  1.56 Mbits/sec    0    144 KBytes       
[  8] 251.01-252.01 sec   181 KBytes  1.49 Mbits/sec    0    144 KBytes       
[  8] 252.01-253.01 sec   187 KBytes  1.53 Mbits/sec    0    144 KBytes       
[  8] 253.01-254.00 sec   187 KBytes  1.54 Mbits/sec    0    144 KBytes       
[  8] 254.00-255.00 sec   181 KBytes  1.48 Mbits/sec    0    144 KBytes       
[  8] 255.00-256.00 sec   161 KBytes  1.32 Mbits/sec    0    144 KBytes       
[  8] 256.00-257.00 sec   191 KBytes  1.57 Mbits/sec    0    144 KBytes       
[  8] 257.00-258.00 sec   192 KBytes  1.57 Mbits/sec    0    144 KBytes       
[  8] 258.00-259.00 sec   177 KBytes  1.45 Mbits/sec    0    144 KBytes       
[  8] 259.00-260.00 sec   175 KBytes  1.44 Mbits/sec    0    144 KBytes       
[  8] 260.00-261.00 sec   192 KBytes  1.57 Mbits/sec    0    144 KBytes       
[  8] 261.00-262.01 sec   162 KBytes  1.31 Mbits/sec    0    144 KBytes       
[  8] 262.01-263.01 sec   190 KBytes  1.56 Mbits/sec    0    144 KBytes       
[  8] 263.01-264.01 sec   192 KBytes  1.57 Mbits/sec    0    144 KBytes       
[  8] 264.01-265.00 sec   178 KBytes  1.46 Mbits/sec    0    144 KBytes       
[  8] 265.00-266.00 sec   187 KBytes  1.54 Mbits/sec    0    144 KBytes       
[  8] 266.00-267.00 sec   180 KBytes  1.47 Mbits/sec    0    144 KBytes       
[  8] 267.00-268.00 sec   162 KBytes  1.34 Mbits/sec    0    144 KBytes       
[  8] 268.00-269.01 sec   190 KBytes  1.54 Mbits/sec    0    144 KBytes       
[  8] 269.01-270.00 sec   192 KBytes  1.59 Mbits/sec    0    144 KBytes       
[  8] 270.00-271.01 sec   192 KBytes  1.56 Mbits/sec    0    144 KBytes       
[  8] 271.01-272.02 sec   173 KBytes  1.40 Mbits/sec    0    144 KBytes       
[  8] 272.02-273.00 sec   187 KBytes  1.56 Mbits/sec    0    144 KBytes       
[  8] 273.00-274.01 sec   156 KBytes  1.27 Mbits/sec    0    144 KBytes       
[  8] 274.01-275.00 sec   189 KBytes  1.55 Mbits/sec    0    144 KBytes       
[  8] 275.00-276.00 sec   192 KBytes  1.57 Mbits/sec    0    144 KBytes       
[  8] 276.00-277.00 sec   192 KBytes  1.58 Mbits/sec    0    144 KBytes       
[  8] 277.00-278.00 sec   192 KBytes  1.57 Mbits/sec    0    144 KBytes       
[  8] 278.00-279.00 sec   169 KBytes  1.38 Mbits/sec    0    144 KBytes       
[  8] 279.00-280.00 sec   187 KBytes  1.52 Mbits/sec    0    144 KBytes       
[  8] 280.00-281.01 sec   157 KBytes  1.28 Mbits/sec    0    144 KBytes       
[  8] 281.01-282.01 sec   192 KBytes  1.57 Mbits/sec    0    144 KBytes       
[  8] 282.01-283.00 sec   192 KBytes  1.59 Mbits/sec    0    144 KBytes       
[  8] 283.00-284.01 sec   192 KBytes  1.56 Mbits/sec    0    144 KBytes       
[  8] 284.01-285.01 sec   169 KBytes  1.39 Mbits/sec    0    144 KBytes       
[  8] 285.01-286.00 sec   187 KBytes  1.53 Mbits/sec    0    144 KBytes       
[  8] 286.00-287.00 sec   187 KBytes  1.54 Mbits/sec    0    144 KBytes       
[  8] 287.00-288.01 sec   187 KBytes  1.51 Mbits/sec    0    144 KBytes       
[  8] 288.01-289.00 sec   167 KBytes  1.38 Mbits/sec    0    144 KBytes       
[  8] 289.00-290.00 sec   176 KBytes  1.43 Mbits/sec    0    144 KBytes       
