Connecting to host 10.0.0.3, port 5001
[  8] local 10.0.0.1 port 36132 connected to 10.0.0.3 port 5001
[  8] 238.00-239.00 sec   192 KBytes  1.58 Mbits/sec    0    144 KBytes       
[  8] 239.00-240.00 sec   180 KBytes  1.47 Mbits/sec    0    144 KBytes       
[  8] 240.00-241.00 sec   172 KBytes  1.41 Mbits/sec    0    144 KBytes       
[  8] 241.00-242.00 sec   192 KBytes  1.57 Mbits/sec    0    144 KBytes       
[  8] 242.00-243.00 sec   196 KBytes  1.60 Mbits/sec    0    144 KBytes       
[  8] 243.00-244.00 sec   156 KBytes  1.28 Mbits/sec    0    144 KBytes       
[  8] 244.00-245.00 sec   192 KBytes  1.57 Mbits/sec    0    144 KBytes       
[  8] 245.00-246.00 sec   180 KBytes  1.47 Mbits/sec    0    144 KBytes       
[  8] 246.00-247.00 sec   187 KBytes  1.53 Mbits/sec    0    144 KBytes       
[  8] 247.00-248.00 sec   187 KBytes  1.53 Mbits/sec    0    144 KBytes       
[  8] 248.00-249.00 sec   182 KBytes  1.49 Mbits/sec    0    144 KBytes       
[  8] 249.00-250.00 sec   160 KBytes  1.31 Mbits/sec    0    144 KBytes       
[  8] 250.00-251.01 sec   192 KBytes  1.56 Mbits/sec    0    144 KBytes       
[  8] 251.01-252.00 sec   192 KBytes  1.59 Mbits/sec    0    144 KBytes       
[  8] 252.00-253.01 sec   176 KBytes  1.43 Mbits/sec    0    144 KBytes       
[  8] 253.01-254.00 sec   187 KBytes  1.54 Mbits/sec    0    144 KBytes       
[  8] 254.00-255.01 sec   187 KBytes  1.52 Mbits/sec    0    144 KBytes       
[  8] 255.01-256.00 sec   156 KBytes  1.28 Mbits/sec    0    144 KBytes       
[  8] 256.00-257.00 sec   191 KBytes  1.57 Mbits/sec    0    144 KBytes       
[  8] 257.00-258.00 sec   192 KBytes  1.57 Mbits/sec    0    144 KBytes       
[  8] 258.00-259.00 sec   177 KBytes  1.45 Mbits/sec    0    144 KBytes       
[  8] 259.00-260.00 sec   187 KBytes  1.53 Mbits/sec    0    144 KBytes       
