Connecting to host 10.0.0.3, port 5001
[  8] local 10.0.0.1 port 36292 connected to 10.0.0.3 port 5001
[ ID] Interval           Transfer     Bitrate         Retr  Cwnd
[  8]   0.00-1.00   sec   450 KBytes  3.68 Mbits/sec   42   17.0 KBytes       
[  8]   1.00-2.00   sec   126 KBytes  1.03 Mbits/sec    0   17.0 KBytes       
[  8]   2.00-3.00   sec   128 KBytes  1.05 Mbits/sec    0   17.0 KBytes       
[  8]   3.00-4.00   sec   150 KBytes  1.23 Mbits/sec    0   17.0 KBytes       
[  8]   4.00-5.00   sec   106 KBytes   868 Kbits/sec    0   17.0 KBytes       
[  8]   5.00-6.00   sec   143 KBytes  1.17 Mbits/sec    0   17.0 KBytes       
[  8]   6.00-7.00   sec   124 KBytes  1.02 Mbits/sec    0   17.0 KBytes       
[  8]   7.00-8.00   sec   149 KBytes  1.22 Mbits/sec    0   17.0 KBytes       
[  8]   8.00-9.00   sec   128 KBytes  1.05 Mbits/sec    0   17.0 KBytes       
[  8]   9.00-10.00  sec  96.7 KBytes   792 Kbits/sec    0   17.0 KBytes       
[  8]  10.00-11.00  sec   159 KBytes  1.30 Mbits/sec    0   17.0 KBytes       
[  8]  11.00-12.00  sec   128 KBytes  1.05 Mbits/sec    0   17.0 KBytes       
[  8]  12.00-13.00  sec   128 KBytes  1.05 Mbits/sec    0   17.0 KBytes       
[  8]  13.00-14.00  sec   128 KBytes  1.05 Mbits/sec    0   17.0 KBytes       
[  8]  14.00-15.00  sec   128 KBytes  1.05 Mbits/sec    0   17.0 KBytes       
[  8]  15.00-16.00  sec   138 KBytes  1.13 Mbits/sec    0   17.0 KBytes       
[  8]  16.00-17.00  sec   124 KBytes  1.02 Mbits/sec    0   17.0 KBytes       
[  8]  17.00-18.00  sec   124 KBytes  1.02 Mbits/sec    0   17.0 KBytes       
[  8]  18.00-19.00  sec   126 KBytes  1.03 Mbits/sec    0   17.0 KBytes       
[  8]  19.00-20.00  sec   128 KBytes  1.05 Mbits/sec    0   17.0 KBytes       
[  8]  20.00-21.00  sec   151 KBytes  1.24 Mbits/sec    0   17.0 KBytes       
[  8]  21.00-22.00  sec   124 KBytes  1.02 Mbits/sec    0   17.0 KBytes       
[  8]  22.00-23.00  sec   124 KBytes  1.02 Mbits/sec    0   17.0 KBytes       
[  8]  23.00-24.00  sec   144 KBytes  1.18 Mbits/sec    0   17.0 KBytes       
[  8]  24.00-25.00  sec   128 KBytes  1.05 Mbits/sec    0   17.0 KBytes       
[  8]  25.00-26.00  sec   132 KBytes  1.08 Mbits/sec    0   17.0 KBytes       
[  8]  26.00-27.00  sec   124 KBytes  1.02 Mbits/sec    0   17.0 KBytes       
[  8]  27.00-28.00  sec   127 KBytes  1.04 Mbits/sec    0   17.0 KBytes       
[  8]  28.00-29.00  sec   128 KBytes  1.05 Mbits/sec    0   17.0 KBytes       
[  8]  29.00-30.00  sec   128 KBytes  1.05 Mbits/sec    0   17.0 KBytes       
[  8]  30.00-31.00  sec   128 KBytes  1.05 Mbits/sec    0   17.0 KBytes       
[  8]  31.00-32.00  sec   128 KBytes  1.05 Mbits/sec    0   17.0 KBytes       
[  8]  32.00-33.00  sec   128 KBytes  1.05 Mbits/sec    0   17.0 KBytes       
[  8]  33.00-34.00  sec   135 KBytes  1.10 Mbits/sec    0   17.0 KBytes       
[  8]  34.00-35.00  sec   124 KBytes  1.02 Mbits/sec    0   17.0 KBytes       
[  8]  35.00-36.00  sec   125 KBytes  1.02 Mbits/sec    0   17.0 KBytes       
[  8]  36.00-37.00  sec   128 KBytes  1.05 Mbits/sec    0   17.0 KBytes       
[  8]  37.00-38.00  sec   128 KBytes  1.05 Mbits/sec    0   17.0 KBytes       
[  8]  38.00-39.00  sec   148 KBytes  1.21 Mbits/sec    0   17.0 KBytes       
[  8]  39.00-40.00  sec   124 KBytes  1.02 Mbits/sec    0   17.0 KBytes       
[  8]  40.00-41.00  sec   124 KBytes  1.02 Mbits/sec    0   17.0 KBytes       
[  8]  41.00-42.00  sec   124 KBytes  1.02 Mbits/sec    0   17.0 KBytes       
[  8]  42.00-43.00  sec   151 KBytes  1.23 Mbits/sec    0   17.0 KBytes       
[  8]  43.00-44.00  sec   129 KBytes  1.06 Mbits/sec    0   17.0 KBytes       
[  8]  44.00-45.00  sec   127 KBytes  1.04 Mbits/sec    0   17.0 KBytes       
[  8]  45.00-46.00  sec   128 KBytes  1.05 Mbits/sec    0   17.0 KBytes       
[  8]  46.00-47.00  sec   128 KBytes  1.05 Mbits/sec    0   17.0 KBytes       
[  8]  47.00-48.00  sec   128 KBytes  1.05 Mbits/sec    0   17.0 KBytes       
[  8]  48.00-49.00  sec   128 KBytes  1.05 Mbits/sec    0   17.0 KBytes       
[  8]  49.00-50.00  sec   139 KBytes  1.14 Mbits/sec    0   17.0 KBytes       
[  8]  50.00-51.00  sec   124 KBytes  1.02 Mbits/sec    0   17.0 KBytes       
