2880	20	10	10
2879	20	8	9
2878	20	8	8
2877	18	8	8
2876	17	8	8
2875	17	7	8
2874	16	7	8
2873	16	7	7
2872	15	7	7
2871	15	7	7
2870	15	7	7
2869	14	7	7
2868	14	7	7
2867	14	7	7
2866	14	7	7
2865	14	7	7
2864	14	7	7
2863	14	7	7
2862	13	7	7
2861	13	7	7
2860	13	6	7
2859	13	6	7
2858	13	6	7
2857	13	6	7
2856	13	6	6
2855	13	6	6
2854	13	6	6
2853	13	6	6
2852	13	6	6
2851	13	6	6
2850	13	6	6
2849	13	6	6
2848	13	6	6
2847	13	6	6
2846	12	6	6
2845	12	6	6
2844	12	6	6
2843	12	6	6
2842	12	6	6
2841	12	6	6
2840	12	6	6
2839	12	6	6
2838	12	6	6
2837	12	6	6
2836	12	6	6
2835	12	6	6
2834	12	6	6
2833	12	6	6
2832	12	6	6
2831	12	6	6
2830	12	6	6
2829	12	6	6
2828	12	6	6
2827	12	6	6
2826	11	6	6
2825	11	6	6
2824	11	6	6
2823	11	6	6
2822	11	6	6
2821	11	6	6
2820	11	6	6
2819	11	6	6
2818	11	6	6
2817	11	6	6
2816	11	6	6
2815	11	6	6
2814	11	6	6
2813	11	6	6
2812	11	5	6
2811	11	5	6
2810	11	5	6
2809	11	5	6
2808	11	5	6
2807	11	5	6
2806	11	5	5
2805	11	5	5
2804	11	5	5
2803	11	5	5
2802	10	5	5
2801	10	5	5
2800	10	5	5
2799	10	5	5
2798	10	5	5
2797	10	5	5
2796	10	5	5
2795	10	5	5
2794	10	5	5
2793	10	5	5
2792	10	5	5
2791	10	5	5
2790	10	5	5
2789	10	5	5
2788	10	5	5
2787	10	5	5
2786	10	5	5
2785	10	5	5
2784	10	5	5
2783	10	5	5
2782	10	5	5
2781	10	5	5
2780	10	5	5
2779	10	5	5
2778	10	5	5
2777	10	5	5
2776	10	5	5
2775	10	5	5
2774	10	5	5
2773	10	5	5
2772	10	5	5
2771	10	5	5
2770	10	5	5
2769	10	5	5
2768	10	5	5
2767	10	5	5
2766	10	5	5
2765	10	5	5
2764	10	5	5
2763	10	5	5
2762	10	5	5
2761	10	5	5
2760	10	5	5
2759	10	5	5
2758	9	5	5
2757	9	5	5
2756	9	5	5
2755	9	5	5
2754	9	5	5
2753	9	5	5
2752	9	5	5
2751	9	5	5
2750	9	5	5
2749	9	5	5
2748	9	5	5
2747	9	5	5
2746	9	5	5
2745	9	5	5
2744	9	5	5
2743	9	5	5
2742	9	5	5
2741	9	5	5
2740	9	5	5
2739	9	5	5
2738	9	5	5
2737	9	5	5
2736	9	5	5
2735	9	5	5
2734	9	5	5
2733	9	5	5
2732	9	5	5
2731	9	5	5
2730	9	5	5
2729	9	5	5
2728	9	5	5
2727	9	5	5
2726	9	5	5
2725	9	5	5
2724	9	5	5
2723	9	5	5
2722	9	5	5
2721	9	5	5
2720	9	5	5
2719	9	5	5
2718	9	5	5
2717	9	5	5
2716	9	5	5
2715	9	5	5
2714	9	5	5
2713	9	5	5
2712	9	5	5
2711	9	5	5
2710	9	5	5
2709	9	5	5
2708	9	5	5
2707	9	5	5
2706	9	5	5
2705	9	5	5
2704	9	5	5
2703	9	5	5
2702	9	5	5
2701	9	5	5
2700	9	5	5
2699	9	5	5
2698	9	5	5
2697	9	5	5
2696	9	5	5
2695	9	5	5
2694	9	5	5
2693	9	5	5
2692	9	5	5
2691	9	5	5
2690	9	5	5
2689	9	5	5
2688	9	5	5
2687	9	5	5
2686	9	5	5
2685	9	5	5
2684	9	5	5
2683	9	4	5
2682	9	4	5
2681	9	4	5
2680	9	4	5
2679	9	4	5
2678	9	4	5
2677	9	4	5
2676	9	4	5
2675	9	4	5
2674	9	4	5
2673	9	4	5
2672	9	4	5
2671	9	4	5
2670	8	4	5
2669	8	4	5
2668	8	4	5
2667	8	4	5
2666	8	4	5
2665	8	4	5
2664	8	4	5
2663	8	4	5
2662	8	4	5
2661	8	4	5
2660	8	4	5
2659	8	4	5
2658	8	4	5
2657	8	4	4
2656	8	4	4
2655	8	4	4
2654	8	4	4
2653	8	4	4
2652	8	4	4
2651	8	4	4
2650	8	4	4
2649	8	4	4
2648	8	4	4
2647	8	4	4
2646	8	4	4
2645	8	4	4
2644	8	4	4
2643	8	4	4
2642	8	4	4
2641	8	4	4
2640	8	4	4
2639	8	4	4
2638	8	4	4
2637	8	4	4
2636	8	4	4
2635	8	4	4
2634	8	4	4
2633	8	4	4
2632	8	4	4
2631	8	4	4
2630	8	4	4
2629	8	4	4
2628	8	4	4
2627	8	4	4
2626	8	4	4
2625	8	4	4
2624	8	4	4
2623	8	4	4
2622	8	4	4
2621	8	4	4
2620	8	4	4
2619	8	4	4
2618	8	4	4
2617	8	4	4
2616	8	4	4
2615	8	4	4
2614	8	4	4
2613	8	4	4
2612	8	4	4
2611	8	4	4
2610	8	4	4
2609	8	4	4
2608	8	4	4
2607	8	4	4
2606	8	4	4
2605	8	4	4
2604	8	4	4
2603	8	4	4
2602	8	4	4
2601	8	4	4
2600	8	4	4
2599	8	4	4
2598	8	4	4
2597	8	4	4
2596	8	4	4
2595	8	4	4
2594	8	4	4
2593	8	4	4
2592	8	4	4
2591	8	4	4
2590	8	4	4
2589	8	4	4
2588	8	4	4
2587	8	4	4
2586	8	4	4
2585	8	4	4
2584	8	4	4
2583	8	4	4
2582	8	4	4
2581	8	4	4
2580	8	4	4
2579	8	4	4
2578	8	4	4
2577	8	4	4
2576	8	4	4
2575	8	4	4
2574	8	4	4
2573	8	4	4
2572	8	4	4
2571	8	4	4
2570	8	4	4
2569	8	4	4
2568	8	4	4
2567	8	4	4
2566	8	4	4
2565	8	4	4
2564	8	4	4
2563	8	4	4
2562	8	4	4
2561	8	4	4
2560	8	4	4
2559	8	4	4
2558	8	4	4
2557	8	4	4
2556	8	4	4
2555	8	4	4
2554	8	4	4
2553	8	4	4
2552	8	4	4
2551	8	4	4
2550	8	4	4
2549	8	4	4
2548	8	4	4
2547	8	4	4
2546	8	4	4
2545	8	4	4
2544	8	4	4
2543	8	4	4
2542	8	4	4
2541	8	4	4
2540	8	4	4
2539	8	4	4
2538	8	4	4
2537	8	4	4
2536	8	4	4
2535	8	4	4
2534	8	4	4
2533	8	4	4
2532	8	4	4
2531	8	4	4
2530	8	4	4
2529	8	4	4
2528	8	4	4
2527	8	4	4
2526	8	4	4
2525	8	4	4
2524	7	4	4
2523	7	4	4
2522	7	4	4
2521	7	4	4
2520	7	4	4
2519	7	4	4
2518	7	4	4
2517	7	4	4
2516	7	4	4
2515	7	4	4
2514	7	4	4
2513	7	4	4
2512	7	4	4
2511	7	4	4
2510	7	4	4
2509	7	4	4
2508	7	4	4
2507	7	4	4
2506	7	4	4
2505	7	4	4
2504	7	4	4
2503	7	4	4
2502	7	4	4
2501	7	4	4
2500	7	4	4
2499	7	4	4
2498	7	4	4
2497	7	4	4
2496	7	4	4
2495	7	4	4
2494	7	4	4
2493	7	4	4
2492	7	4	4
2491	7	4	4
2490	7	4	4
2489	7	4	4
2488	7	4	4
2487	7	4	4
2486	7	4	4
2485	7	4	4
2484	7	4	4
2483	7	4	4
2482	7	4	4
2481	7	4	4
2480	7	4	4
2479	7	4	4
2478	7	4	4
2477	7	4	4
2476	7	4	4
2475	7	4	4
2474	7	4	4
2473	7	4	4
2472	7	4	4
2471	7	4	4
2470	7	4	4
2469	7	4	4
2468	7	4	4
2467	7	4	4
2466	7	4	4
2465	7	4	4
2464	7	4	4
2463	7	4	4
2462	7	4	4
2461	7	4	4
2460	7	4	4
2459	7	4	4
2458	7	4	4
2457	7	4	4
2456	7	4	4
2455	7	4	4
2454	7	4	4
2453	7	4	4
2452	7	4	4
2451	7	4	4
2450	7	4	4
2449	7	4	4
2448	7	4	4
