Connecting to host 10.0.0.3, port 5001
[  8] local 10.0.0.1 port 34848 connected to 10.0.0.3 port 5001
[ ID] Interval           Transfer     Bitrate         Retr  Cwnd
[  8]   0.00-1.00   sec  21.2 MBytes   178 Mbits/sec    0   33.9 KBytes       
[  8]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    0   33.9 KBytes       
[  8]   2.00-3.00   sec  0.00 Bytes  0.00 bits/sec    0   33.9 KBytes       
[  8]   3.00-4.00   sec  0.00 Bytes  0.00 bits/sec    0   33.9 KBytes       
[  8]   4.00-5.00   sec  0.00 Bytes  0.00 bits/sec    0   33.9 KBytes       
[  8]   5.00-6.00   sec  1.25 MBytes  10.5 Mbits/sec    0   33.9 KBytes       
[  8]   6.00-7.00   sec  0.00 Bytes  0.00 bits/sec    0   33.9 KBytes       
[  8]   7.00-8.00   sec  0.00 Bytes  0.00 bits/sec    0   33.9 KBytes       
[  8]   8.00-9.00   sec  0.00 Bytes  0.00 bits/sec    0   33.9 KBytes       
[  8]   9.00-10.00  sec  0.00 Bytes  0.00 bits/sec    0   33.9 KBytes       
[  8]  10.00-11.00  sec  0.00 Bytes  0.00 bits/sec    0   33.9 KBytes       
[  8]  11.00-12.00  sec  0.00 Bytes  0.00 bits/sec    0   33.9 KBytes       
[  8]  12.00-13.00  sec  0.00 Bytes  0.00 bits/sec    0   45.2 KBytes       
[  8]  13.00-14.00  sec  0.00 Bytes  0.00 bits/sec    0   45.2 KBytes       
[  8]  14.00-15.00  sec  0.00 Bytes  0.00 bits/sec    0   45.2 KBytes       
[  8]  15.00-16.00  sec  1.25 MBytes  10.5 Mbits/sec    0   45.2 KBytes       
[  8]  16.00-17.00  sec  0.00 Bytes  0.00 bits/sec    0   45.2 KBytes       
[  8]  17.00-18.00  sec  0.00 Bytes  0.00 bits/sec    0   45.2 KBytes       
[  8]  18.00-19.00  sec  0.00 Bytes  0.00 bits/sec    0   84.8 KBytes       
[  8]  19.00-20.00  sec  6.25 MBytes  52.4 Mbits/sec    0    939 KBytes       
[  8]  20.00-21.00  sec  8.75 MBytes  73.4 Mbits/sec    0    939 KBytes       
[  8]  21.00-22.00  sec  7.50 MBytes  62.9 Mbits/sec    0    974 KBytes       
[  8]  22.00-23.00  sec  8.75 MBytes  73.4 Mbits/sec    0    974 KBytes       
[  8]  23.00-24.00  sec  8.75 MBytes  73.4 Mbits/sec    0    974 KBytes       
[  8]  24.00-25.00  sec  8.75 MBytes  73.4 Mbits/sec    0    974 KBytes       
[  8]  25.00-26.00  sec  8.75 MBytes  73.4 Mbits/sec    0    974 KBytes       
[  8]  26.00-27.00  sec  8.75 MBytes  73.4 Mbits/sec    0    974 KBytes       
[  8]  27.00-28.00  sec  8.75 MBytes  73.4 Mbits/sec    0    974 KBytes       
[  8]  28.00-29.00  sec  8.75 MBytes  73.4 Mbits/sec    0    974 KBytes       
[  8]  29.00-30.00  sec  8.75 MBytes  73.4 Mbits/sec    0    974 KBytes       
[  8]  30.00-31.00  sec  8.75 MBytes  73.4 Mbits/sec    0    974 KBytes       
[  8]  31.00-32.00  sec  8.75 MBytes  73.4 Mbits/sec    0    974 KBytes       
[  8]  32.00-33.00  sec  7.50 MBytes  62.9 Mbits/sec    0    974 KBytes       
