1400	29	13	13
1399	27	10	11
1398	25	10	10
1397	25	10	10
1396	25	10	10
1395	24	10	10
1394	24	10	10
1393	24	10	10
1392	24	10	10
1391	23	9	10
1390	22	9	10
1389	22	9	9
1388	22	9	9
1387	22	9	9
1386	22	9	9
1385	21	9	9
1384	21	9	9
1383	20	9	9
1382	20	9	9
1381	20	8	9
1380	20	8	8
1379	20	8	8
1378	19	8	8
1377	19	8	8
1376	19	8	8
1375	19	8	8
1374	19	8	8
1373	19	8	8
1372	19	8	8
1371	19	8	8
1370	19	8	8
1369	19	8	8
1368	18	8	8
1367	18	8	8
1366	18	8	8
1365	18	8	8
1364	18	8	8
1363	18	8	8
1362	18	8	8
1361	18	8	8
1360	18	8	8
1359	18	8	8
1358	18	8	8
1357	18	8	8
1356	18	8	8
1355	18	8	8
1354	17	8	8
1353	17	8	8
1352	17	8	8
1351	17	8	8
1350	17	8	8
1349	17	8	8
1348	17	7	8
1347	17	7	8
1346	17	7	8
1345	17	7	8
1344	17	7	8
1343	17	7	8
1342	17	7	8
1341	17	7	7
1340	17	7	7
1339	17	7	7
1338	17	7	7
1337	17	7	7
1336	16	7	7
1335	16	7	7
1334	16	7	7
1333	16	7	7
1332	16	7	7
1331	16	7	7
1330	16	7	7
1329	16	7	7
1328	16	7	7
1327	16	7	7
1326	16	7	7
1325	16	7	7
1324	16	7	7
1323	16	7	7
1322	16	7	7
1321	16	7	7
1320	16	7	7
1319	16	7	7
1318	16	7	7
1317	16	7	7
1316	16	7	7
1315	16	7	7
1314	15	7	7
1313	15	7	7
1312	15	7	7
1311	15	7	7
1310	15	7	7
1309	15	7	7
1308	15	7	7
1307	15	7	7
1306	15	7	7
1305	15	7	7
1304	15	7	7
1303	15	7	7
1302	15	7	7
1301	15	7	7
1300	15	7	7
1299	15	7	7
1298	15	7	7
1297	15	7	7
1296	15	7	7
1295	15	7	7
1294	15	7	7
1293	15	7	7
1292	15	7	7
1291	15	7	7
1290	15	7	7
1289	15	7	7
1288	15	7	7
1287	15	7	7
1286	15	7	7
1285	15	7	7
1284	14	7	7
1283	14	7	7
1282	14	7	7
1281	14	7	7
1280	14	7	7
1279	14	7	7
1278	14	7	7
1277	14	7	7
1276	14	6	7
1275	14	6	7
1274	14	6	7
1273	14	6	7
1272	14	6	7
1271	14	6	7
1270	14	6	7
1269	14	6	7
1268	14	6	7
1267	14	6	7
1266	14	6	7
1265	14	6	7
1264	14	6	7
1263	14	6	7
1262	14	6	7
1261	14	6	7
1260	14	6	7
1259	14	6	6
1258	14	6	6
1257	14	6	6
1256	14	6	6
1255	14	6	6
1254	14	6	6
1253	14	6	6
1252	14	6	6
1251	14	6	6
1250	14	6	6
1249	14	6	6
1248	14	6	6
1247	14	6	6
1246	14	6	6
1245	14	6	6
1244	14	6	6
1243	14	6	6
1242	14	6	6
1241	14	6	6
1240	14	6	6
1239	14	6	6
1238	14	6	6
1237	14	6	6
1236	14	6	6
1235	14	6	6
1234	14	6	6
1233	14	6	6
1232	13	6	6
1231	13	6	6
1230	13	6	6
1229	13	6	6
1228	13	6	6
1227	13	6	6
1226	13	6	6
1225	13	6	6
1224	13	6	6
1223	13	6	6
1222	13	6	6
1221	13	6	6
1220	13	6	6
1219	13	6	6
1218	13	6	6
1217	13	6	6
1216	13	6	6
1215	13	6	6
1214	13	6	6
1213	13	6	6
1212	13	6	6
1211	13	6	6
1210	13	6	6
1209	13	6	6
1208	13	6	6
