1800	23	9	10
1799	22	9	9
1798	22	9	9
1797	22	9	9
1796	22	9	9
1795	22	9	9
1794	21	9	9
1793	21	8	8
1792	20	8	8
1791	20	8	8
1790	20	8	8
1789	20	8	8
1788	20	8	8
1787	20	8	8
1786	19	8	8
1785	19	8	8
1784	19	8	8
1783	19	8	8
1782	19	8	8
1781	19	8	8
1780	19	8	8
1779	19	8	8
1778	18	8	8
1777	18	8	8
1776	18	7	8
1775	18	7	8
1774	18	7	8
1773	18	7	8
1772	18	7	8
1771	18	7	8
1770	18	7	8
1769	18	7	8
1768	18	7	8
1767	18	7	8
1766	18	7	8
1765	17	7	8
1764	17	7	7
1763	17	7	7
1762	17	7	7
1761	17	7	7
1760	17	7	7
1759	17	7	7
1758	17	7	7
1757	17	7	7
1756	17	7	7
1755	17	7	7
1754	17	7	7
1753	17	7	7
1752	17	7	7
1751	17	7	7
1750	17	7	7
1749	17	7	7
1748	17	7	7
1747	17	7	7
1746	17	7	7
1745	16	7	7
1744	16	7	7
1743	16	7	7
1742	16	6	7
1741	16	6	7
1740	16	6	7
1739	16	6	7
1738	16	6	7
1737	16	6	7
1736	16	6	7
1735	16	6	7
1734	16	6	7
1733	16	6	7
1732	16	6	7
1731	15	6	7
1730	15	6	7
1729	15	6	7
1728	15	6	7
1727	15	6	6
1726	15	6	6
1725	15	6	6
1724	15	6	6
1723	15	6	6
1722	15	6	6
1721	15	6	6
1720	15	6	6
1719	15	6	6
1718	15	6	6
1717	15	6	6
1716	15	6	6
1715	15	6	6
1714	15	6	6
1713	14	6	6
1712	14	6	6
1711	14	6	6
1710	14	6	6
1709	14	6	6
1708	14	6	6
1707	14	6	6
1706	14	6	6
1705	14	6	6
1704	14	6	6
1703	14	6	6
1702	14	6	6
1701	14	6	6
1700	14	6	6
1699	14	6	6
1698	14	6	6
1697	14	6	6
1696	14	6	6
1695	14	6	6
1694	14	6	6
1693	14	6	6
1692	14	6	6
1691	14	6	6
1690	14	6	6
1689	14	6	6
1688	14	6	6
1687	14	6	6
1686	14	6	6
1685	14	6	6
1684	14	6	6
1683	14	6	6
1682	14	6	6
1681	14	6	6
1680	14	6	6
1679	14	6	6
1678	14	6	6
1677	14	6	6
1676	14	6	6
1675	14	6	6
1674	14	6	6
1673	13	6	6
1672	13	6	6
1671	13	6	6
1670	13	6	6
1669	13	6	6
1668	13	6	6
1667	13	6	6
1666	13	5	6
1665	13	5	6
1664	13	5	6
1663	13	5	6
1662	13	5	6
1661	13	5	6
1660	13	5	6
1659	13	5	6
1658	13	5	6
1657	13	5	6
1656	13	5	6
1655	13	5	6
1654	13	5	6
1653	13	5	6
1652	13	5	6
1651	13	5	6
1650	13	5	6
1649	13	5	6
1648	13	5	6
1647	13	5	6
1646	13	5	6
1645	13	5	6
1644	13	5	6
1643	13	5	6
1642	13	5	6
1641	13	5	6
1640	13	5	6
1639	13	5	6
1638	13	5	6
1637	13	5	5
1636	13	5	5
1635	13	5	5
1634	13	5	5
1633	13	5	5
1632	13	5	5
1631	13	5	5
1630	13	5	5
1629	13	5	5
1628	13	5	5
1627	13	5	5
1626	13	5	5
1625	13	5	5
1624	13	5	5
1623	13	5	5
1622	13	5	5
1621	13	5	5
1620	13	5	5
1619	13	5	5
1618	13	5	5
1617	13	5	5
1616	12	5	5
1615	12	5	5
1614	12	5	5
1613	12	5	5
1612	12	5	5
1611	12	5	5
1610	12	5	5
1609	12	5	5
1608	12	5	5
1607	12	5	5
1606	12	5	5
1605	12	5	5
1604	12	5	5
1603	12	5	5
1602	12	5	5
1601	12	5	5
1600	12	5	5
1599	12	5	5
1598	12	5	5
1597	12	5	5
1596	12	5	5
1595	12	5	5
1594	12	5	5
1593	12	5	5
1592	12	5	5
1591	12	5	5
1590	12	5	5
1589	12	5	5
1588	12	5	5
1587	12	5	5
1586	12	5	5
1585	12	5	5
1584	12	5	5
1583	12	5	5
1582	12	5	5
1581	12	5	5
1580	12	5	5
1579	12	5	5
1578	12	5	5
1577	12	5	5
1576	12	5	5
1575	12	5	5
1574	12	5	5
1573	12	5	5
1572	12	5	5
1571	12	5	5
1570	12	5	5
1569	12	5	5
1568	12	5	5
1567	12	5	5
1566	12	5	5
1565	12	5	5
1564	12	5	5
1563	12	5	5
1562	12	5	5
1561	12	5	5
1560	12	5	5
1559	12	5	5
1558	12	5	5
1557	12	5	5
1556	12	5	5
1555	12	5	5
1554	12	5	5
1553	12	5	5
1552	12	5	5
1551	12	5	5
1550	12	5	5
1549	12	5	5
1548	12	5	5
1547	12	5	5
1546	11	5	5
1545	11	5	5
1544	11	5	5
1543	11	5	5
1542	11	5	5
1541	11	5	5
1540	11	5	5
1539	11	5	5
1538	11	5	5
1537	11	5	5
1536	11	5	5
1535	11	5	5
1534	11	5	5
1533	11	5	5
1532	11	5	5
1531	11	5	5
1530	11	5	5
1529	11	5	5
1528	11	5	5
1527	11	5	5
1526	11	5	5
1525	11	5	5
1524	11	5	5
1523	11	5	5
1522	11	5	5
1521	11	5	5
1520	11	5	5
1519	11	5	5
1518	11	5	5
1517	11	5	5
1516	11	5	5
1515	11	5	5
1514	11	5	5
1513	11	5	5
1512	11	5	5
1511	11	5	5
1510	11	5	5
1509	11	5	5
1508	11	5	5
1507	11	5	5
1506	11	5	5
1505	11	5	5
1504	11	5	5
1503	11	5	5
1502	11	5	5
1501	11	5	5
1500	11	5	5
1499	11	5	5
1498	11	5	5
1497	11	5	5
1496	11	5	5
1495	11	5	5
1494	11	5	5
1493	11	5	5
1492	11	4	5
1491	11	4	5
1490	11	4	5
1489	11	4	5
1488	11	4	5
1487	11	4	5
1486	11	4	5
1485	11	4	5
1484	11	4	5
1483	11	4	5
1482	11	4	5
1481	11	4	5
1480	11	4	5
1479	11	4	5
1478	11	4	5
1477	11	4	5
1476	11	4	5
1475	11	4	5
1474	11	4	5
1473	11	4	5
1472	11	4	5
1471	11	4	5
1470	11	4	5
1469	11	4	5
1468	11	4	5
1467	11	4	5
1466	11	4	5
1465	11	4	5
1464	11	4	5
1463	11	4	5
1462	10	4	5
1461	10	4	5
1460	10	4	5
1459	10	4	5
1458	10	4	5
1457	10	4	5
1456	10	4	5
1455	10	4	5
1454	10	4	4
1453	10	4	4
1452	10	4	4
1451	10	4	4
1450	10	4	4
1449	10	4	4
1448	10	4	4
1447	10	4	4
1446	10	4	4
1445	10	4	4
1444	10	4	4
1443	10	4	4
1442	10	4	4
1441	10	4	4
1440	10	4	4
1439	10	4	4
1438	10	4	4
1437	10	4	4
1436	10	4	4
1435	10	4	4
1434	10	4	4
1433	10	4	4
1432	10	4	4
1431	10	4	4
1430	10	4	4
1429	10	4	4
1428	10	4	4
1427	10	4	4
1426	10	4	4
1425	10	4	4
1424	10	4	4
1423	10	4	4
1422	10	4	4
1421	10	4	4
1420	10	4	4
1419	10	4	4
1418	10	4	4
1417	10	4	4
1416	10	4	4
1415	10	4	4
1414	10	4	4
1413	10	4	4
1412	10	4	4
1411	10	4	4
1410	10	4	4
1409	10	4	4
1408	10	4	4
1407	10	4	4
1406	10	4	4
1405	10	4	4
1404	10	4	4
1403	10	4	4
1402	10	4	4
1401	10	4	4
1400	10	4	4
1399	10	4	4
1398	10	4	4
1397	10	4	4
1396	10	4	4
1395	10	4	4
1394	10	4	4
1393	10	4	4
1392	10	4	4
1391	10	4	4
1390	10	4	4
1389	10	4	4
1388	10	4	4
1387	10	4	4
1386	10	4	4
