Connecting to host 10.0.0.3, port 5001
[  8] local 10.0.0.1 port 36760 connected to 10.0.0.3 port 5001
[  8]  87.00-88.00  sec   384 KBytes  3.15 Mbits/sec    0    133 KBytes       
[  8]  88.00-89.00  sec   352 KBytes  2.88 Mbits/sec    0    133 KBytes       
[  8]  89.00-90.00  sec   353 KBytes  2.89 Mbits/sec    0    133 KBytes       
[  8]  90.00-91.00  sec   373 KBytes  3.06 Mbits/sec    0    133 KBytes       
[  8]  91.00-92.00  sec   362 KBytes  2.96 Mbits/sec    0    133 KBytes       
[  8]  92.00-93.00  sec   354 KBytes  2.90 Mbits/sec    0    133 KBytes       
[  8]  93.00-94.00  sec   350 KBytes  2.87 Mbits/sec    0    133 KBytes       
[  8]  94.00-95.00  sec   365 KBytes  2.99 Mbits/sec    0    133 KBytes       
[  8]  95.00-96.00  sec   373 KBytes  3.06 Mbits/sec    0    133 KBytes       
[  8]  96.00-97.00  sec   350 KBytes  2.86 Mbits/sec    0    133 KBytes       
[  8]  97.00-98.00  sec   366 KBytes  3.00 Mbits/sec    0    133 KBytes       
[  8]  98.00-99.00  sec   342 KBytes  2.80 Mbits/sec    0    133 KBytes       
[  8]  99.00-100.00 sec   380 KBytes  3.11 Mbits/sec    0    133 KBytes       
[  8] 100.00-101.00 sec   352 KBytes  2.88 Mbits/sec    0    133 KBytes       
[  8] 101.00-102.00 sec   357 KBytes  2.92 Mbits/sec    0    133 KBytes       
[  8] 102.00-103.00 sec   347 KBytes  2.84 Mbits/sec    0    133 KBytes       
[  8] 103.00-104.00 sec   384 KBytes  3.15 Mbits/sec    0    133 KBytes       
[  8] 104.00-105.00 sec   358 KBytes  2.93 Mbits/sec    0    133 KBytes       
[  8] 105.00-106.00 sec   346 KBytes  2.84 Mbits/sec    0    133 KBytes       
[  8] 106.00-107.00 sec   369 KBytes  3.03 Mbits/sec    0    133 KBytes       
[  8] 107.00-108.00 sec   367 KBytes  3.00 Mbits/sec    0    133 KBytes       
[  8] 108.00-109.00 sec   352 KBytes  2.88 Mbits/sec    0    133 KBytes       
[  8] 109.00-110.00 sec   370 KBytes  3.03 Mbits/sec    0    133 KBytes       
[  8] 110.00-111.00 sec   342 KBytes  2.80 Mbits/sec    0    133 KBytes       
[  8] 111.00-112.00 sec   376 KBytes  3.08 Mbits/sec    0    133 KBytes       
[  8] 112.00-113.00 sec   352 KBytes  2.88 Mbits/sec    0    133 KBytes       
[  8] 113.00-114.00 sec   361 KBytes  2.96 Mbits/sec    0    133 KBytes       
[  8] 114.00-115.00 sec   343 KBytes  2.81 Mbits/sec    0    133 KBytes       
[  8] 115.00-116.00 sec   384 KBytes  3.15 Mbits/sec    0    133 KBytes       
[  8] 116.00-117.00 sec   352 KBytes  2.88 Mbits/sec    0    133 KBytes       
[  8] 117.00-118.00 sec   352 KBytes  2.89 Mbits/sec    0    133 KBytes       
[  8] 118.00-119.00 sec   352 KBytes  2.88 Mbits/sec    0    133 KBytes       
[  8] 119.00-120.00 sec   364 KBytes  2.98 Mbits/sec    0    133 KBytes       
[  8] 120.00-121.00 sec   373 KBytes  3.06 Mbits/sec    0    133 KBytes       
[  8] 121.00-122.00 sec   351 KBytes  2.88 Mbits/sec    0    133 KBytes       
[  8] 122.00-123.00 sec   365 KBytes  2.99 Mbits/sec    0    133 KBytes       
[  8] 123.00-124.00 sec   342 KBytes  2.80 Mbits/sec    0    133 KBytes       
[  8] 124.00-125.01 sec   381 KBytes  3.09 Mbits/sec    0    133 KBytes       
[  8] 125.01-126.00 sec   352 KBytes  2.91 Mbits/sec    0    133 KBytes       
[  8] 126.00-127.01 sec   324 KBytes  2.63 Mbits/sec    0    133 KBytes       
[  8] 127.01-128.00 sec   348 KBytes  2.87 Mbits/sec    0    133 KBytes       
[  8] 128.00-129.00 sec   337 KBytes  2.76 Mbits/sec    0    133 KBytes       
[  8] 129.00-130.01 sec   342 KBytes  2.79 Mbits/sec    0    133 KBytes       
[  8] 130.01-131.00 sec   313 KBytes  2.58 Mbits/sec    0    133 KBytes       
[  8] 131.00-132.00 sec   352 KBytes  2.87 Mbits/sec    0    133 KBytes       
[  8] 132.00-133.00 sec   331 KBytes  2.72 Mbits/sec    0    133 KBytes       
[  8] 133.00-134.00 sec   311 KBytes  2.54 Mbits/sec    0    133 KBytes       
[  8] 134.00-135.01 sec   350 KBytes  2.84 Mbits/sec    0    133 KBytes       
[  8] 135.01-136.01 sec   303 KBytes  2.48 Mbits/sec    0    133 KBytes       
[  8] 136.01-137.01 sec   337 KBytes  2.76 Mbits/sec    0    133 KBytes       
[  8] 137.01-138.00 sec   320 KBytes  2.65 Mbits/sec    0    133 KBytes       
[  8] 138.00-139.00 sec   352 KBytes  2.88 Mbits/sec    0    133 KBytes       
[  8] 139.00-140.00 sec   320 KBytes  2.62 Mbits/sec    0    133 KBytes       
[  8] 140.00-141.01 sec   320 KBytes  2.61 Mbits/sec    0    133 KBytes       
[  8] 141.01-142.00 sec   342 KBytes  2.80 Mbits/sec    0    133 KBytes       
[  8] 142.00-143.00 sec   311 KBytes  2.56 Mbits/sec    0    133 KBytes       
[  8] 143.00-144.00 sec   311 KBytes  2.55 Mbits/sec    0    136 KBytes       
[  8] 144.00-145.00 sec   316 KBytes  2.59 Mbits/sec    0    136 KBytes       
[  8] 145.00-146.01 sec   352 KBytes  2.86 Mbits/sec    0    136 KBytes       
[  8] 146.01-147.00 sec   328 KBytes  2.71 Mbits/sec    0    136 KBytes       
[  8] 147.00-148.00 sec   344 KBytes  2.82 Mbits/sec    0    136 KBytes       
[  8] 148.00-149.00 sec   340 KBytes  2.79 Mbits/sec    0    136 KBytes       
[  8] 149.00-150.01 sec   342 KBytes  2.79 Mbits/sec    0    136 KBytes       
[  8] 150.01-151.01 sec   342 KBytes  2.81 Mbits/sec    0    136 KBytes       
[  8] 151.01-152.00 sec   320 KBytes  2.63 Mbits/sec    0    136 KBytes       
[  8] 152.00-153.00 sec   334 KBytes  2.73 Mbits/sec    0    136 KBytes       
[  8] 153.00-154.00 sec   311 KBytes  2.56 Mbits/sec    0    136 KBytes       
[  8] 154.00-155.00 sec   283 KBytes  2.32 Mbits/sec    0    136 KBytes       
[  8] 155.00-156.00 sec   352 KBytes  2.88 Mbits/sec    0    136 KBytes       
[  8] 156.00-157.01 sec   329 KBytes  2.67 Mbits/sec    0    136 KBytes       
[  8] 157.01-158.01 sec   343 KBytes  2.81 Mbits/sec    0    136 KBytes       
[  8] 158.01-159.00 sec   320 KBytes  2.64 Mbits/sec    0    136 KBytes       
[  8] 159.00-160.00 sec   333 KBytes  2.73 Mbits/sec    0    136 KBytes       
[  8] 160.00-161.00 sec   342 KBytes  2.80 Mbits/sec    0    136 KBytes       
[  8] 161.00-162.00 sec   317 KBytes  2.59 Mbits/sec    0    136 KBytes       
[  8] 162.00-163.00 sec   305 KBytes  2.51 Mbits/sec    0    136 KBytes       
[  8] 163.00-164.00 sec   335 KBytes  2.74 Mbits/sec    0    136 KBytes       
[  8] 164.00-165.00 sec   288 KBytes  2.36 Mbits/sec    0    136 KBytes       
[  8] 165.00-166.00 sec   352 KBytes  2.88 Mbits/sec    0    136 KBytes       
[  8] 166.00-167.01 sec   363 KBytes  2.94 Mbits/sec    0    136 KBytes       
[  8] 167.01-168.00 sec   342 KBytes  2.83 Mbits/sec    0    136 KBytes       
[  8] 168.00-169.01 sec   342 KBytes  2.78 Mbits/sec    0    136 KBytes       
[  8] 169.01-170.00 sec   342 KBytes  2.83 Mbits/sec    0    136 KBytes       
[  8] 170.00-171.00 sec   342 KBytes  2.80 Mbits/sec    0    136 KBytes       
[  8] 171.00-172.00 sec   348 KBytes  2.85 Mbits/sec    0    136 KBytes       
[  8] 172.00-173.00 sec   352 KBytes  2.88 Mbits/sec    0    136 KBytes       
[  8] 173.00-174.00 sec   357 KBytes  2.92 Mbits/sec    0    136 KBytes       
[  8] 174.00-175.00 sec   315 KBytes  2.58 Mbits/sec    0    136 KBytes       
[  8] 175.00-176.00 sec   370 KBytes  3.03 Mbits/sec    0    136 KBytes       
[  8] 176.00-177.00 sec   342 KBytes  2.80 Mbits/sec    0    136 KBytes       
[  8] 177.00-178.01 sec   344 KBytes  2.79 Mbits/sec    0    136 KBytes       
[  8] 178.01-179.00 sec   340 KBytes  2.82 Mbits/sec    0    136 KBytes       
[  8] 179.00-180.00 sec   342 KBytes  2.80 Mbits/sec    0    136 KBytes       
[  8] 180.00-181.00 sec   342 KBytes  2.80 Mbits/sec    0    136 KBytes       
[  8] 181.00-182.01 sec   351 KBytes  2.86 Mbits/sec    0    136 KBytes       
[  8] 182.01-183.00 sec   364 KBytes  2.99 Mbits/sec    0    136 KBytes       
[  8] 183.00-184.00 sec   342 KBytes  2.81 Mbits/sec    0    136 KBytes       
[  8] 184.00-185.00 sec   342 KBytes  2.81 Mbits/sec    0    136 KBytes       
[  8] 185.00-186.00 sec   342 KBytes  2.81 Mbits/sec    0    136 KBytes       
[  8] 186.00-187.00 sec   342 KBytes  2.80 Mbits/sec    0    136 KBytes       
[  8] 187.00-188.01 sec   347 KBytes  2.81 Mbits/sec    0    136 KBytes       
[  8] 188.01-189.01 sec   338 KBytes  2.77 Mbits/sec    0    136 KBytes       
[  8] 189.01-190.01 sec   342 KBytes  2.81 Mbits/sec    0    136 KBytes       
[  8] 190.01-191.00 sec   344 KBytes  2.84 Mbits/sec    0    136 KBytes       
[  8] 191.00-192.00 sec   340 KBytes  2.79 Mbits/sec    0    136 KBytes       
[  8] 192.00-193.00 sec   364 KBytes  2.97 Mbits/sec    0    136 KBytes       
[  8] 193.00-194.00 sec   321 KBytes  2.64 Mbits/sec    0    136 KBytes       
[  8] 194.00-195.00 sec   351 KBytes  2.88 Mbits/sec    0    136 KBytes       
[  8] 195.00-196.00 sec   352 KBytes  2.88 Mbits/sec    0    136 KBytes       
[  8] 196.00-197.00 sec   354 KBytes  2.90 Mbits/sec    0    136 KBytes       
[  8] 197.00-198.01 sec   350 KBytes  2.84 Mbits/sec    0    136 KBytes       
[  8] 198.01-199.00 sec   335 KBytes  2.77 Mbits/sec    0    136 KBytes       
[  8] 199.00-200.00 sec   342 KBytes  2.80 Mbits/sec    0    136 KBytes       
[  8] 200.00-201.00 sec   347 KBytes  2.84 Mbits/sec    0    136 KBytes       
[  8] 201.00-202.01 sec   368 KBytes  3.00 Mbits/sec    0    136 KBytes       
[  8] 202.01-203.00 sec   342 KBytes  2.82 Mbits/sec    0    136 KBytes       
[  8] 203.00-204.00 sec   345 KBytes  2.82 Mbits/sec    0    136 KBytes       
[  8] 204.00-205.00 sec   352 KBytes  2.89 Mbits/sec    0    136 KBytes       
[  8] 205.00-206.00 sec   329 KBytes  2.71 Mbits/sec    0    136 KBytes       
[  8] 206.00-207.00 sec   343 KBytes  2.81 Mbits/sec    0    136 KBytes       
[  8] 207.00-208.00 sec   352 KBytes  2.88 Mbits/sec    0    136 KBytes       
[  8] 208.00-209.00 sec   352 KBytes  2.88 Mbits/sec    0    136 KBytes       
[  8] 209.00-210.00 sec   353 KBytes  2.89 Mbits/sec    0    136 KBytes       
[  8] 210.00-211.00 sec   342 KBytes  2.80 Mbits/sec    0    136 KBytes       
[  8] 211.00-212.00 sec   342 KBytes  2.80 Mbits/sec    0    136 KBytes       
[  8] 212.00-213.01 sec   342 KBytes  2.79 Mbits/sec    0    136 KBytes       
[  8] 213.01-214.00 sec   342 KBytes  2.82 Mbits/sec    0    136 KBytes       
[  8] 214.00-215.00 sec   358 KBytes  2.92 Mbits/sec    0    136 KBytes       
[  8] 215.00-216.00 sec   326 KBytes  2.68 Mbits/sec    0    136 KBytes       
[  8] 216.00-217.00 sec   346 KBytes  2.84 Mbits/sec    0    136 KBytes       
[  8] 217.00-218.01 sec   352 KBytes  2.86 Mbits/sec    0    136 KBytes       
[  8] 218.01-219.00 sec   352 KBytes  2.92 Mbits/sec    0    136 KBytes       
[  8] 219.00-220.01 sec   352 KBytes  2.86 Mbits/sec    0    136 KBytes       
[  8] 220.01-221.01 sec   352 KBytes  2.89 Mbits/sec    0    136 KBytes       
[  8] 221.01-222.01 sec   352 KBytes  2.89 Mbits/sec    0    136 KBytes       
[  8] 222.01-223.00 sec   321 KBytes  2.65 Mbits/sec    0    136 KBytes       
[  8] 223.00-224.01 sec   351 KBytes  2.86 Mbits/sec    0    136 KBytes       
[  8] 224.01-225.00 sec   352 KBytes  2.89 Mbits/sec    0    136 KBytes       
[  8] 225.00-226.00 sec   324 KBytes  2.66 Mbits/sec    0    136 KBytes       
[  8] 226.00-227.00 sec   373 KBytes  3.05 Mbits/sec    0    136 KBytes       
[  8] 227.00-228.00 sec   342 KBytes  2.81 Mbits/sec    0    136 KBytes       
[  8] 228.00-229.00 sec   342 KBytes  2.80 Mbits/sec    0    136 KBytes       
[  8] 229.00-230.01 sec   347 KBytes  2.81 Mbits/sec    0    136 KBytes       
[  8] 230.01-231.00 sec   352 KBytes  2.91 Mbits/sec    0    136 KBytes       
[  8] 231.00-232.01 sec   359 KBytes  2.92 Mbits/sec    0    136 KBytes       
[  8] 232.01-233.02 sec   345 KBytes  2.80 Mbits/sec    0    136 KBytes       
[  8] 233.02-234.01 sec   320 KBytes  2.65 Mbits/sec    0    136 KBytes       
[  8] 234.01-235.00 sec   330 KBytes  2.71 Mbits/sec    0    136 KBytes       
[  8] 235.00-236.00 sec   342 KBytes  2.81 Mbits/sec    0    136 KBytes       
[  8] 236.00-237.00 sec   351 KBytes  2.89 Mbits/sec    0    136 KBytes       
[  8] 237.00-238.00 sec   333 KBytes  2.73 Mbits/sec    0    136 KBytes       
[  8] 238.00-239.01 sec   342 KBytes  2.77 Mbits/sec    0    136 KBytes       
[  8] 239.01-240.00 sec   349 KBytes  2.89 Mbits/sec    0    136 KBytes       
[  8] 240.00-241.00 sec   320 KBytes  2.62 Mbits/sec    0    136 KBytes       
[  8] 241.00-242.00 sec   327 KBytes  2.68 Mbits/sec    0    136 KBytes       
[  8] 242.00-243.01 sec   345 KBytes  2.81 Mbits/sec    0    136 KBytes       
[  8] 243.01-244.01 sec   320 KBytes  2.62 Mbits/sec    0    136 KBytes       
[  8] 244.01-245.00 sec   330 KBytes  2.72 Mbits/sec    0    136 KBytes       
[  8] 245.00-246.00 sec   311 KBytes  2.55 Mbits/sec    0    136 KBytes       
[  8] 246.00-247.00 sec   351 KBytes  2.87 Mbits/sec    0    136 KBytes       
[  8] 247.00-248.00 sec   320 KBytes  2.62 Mbits/sec    0    136 KBytes       
[  8] 248.00-249.00 sec   325 KBytes  2.67 Mbits/sec    0    136 KBytes       
[  8] 249.00-250.00 sec   347 KBytes  2.84 Mbits/sec    0    136 KBytes       
[  8] 250.00-251.01 sec   352 KBytes  2.86 Mbits/sec    0    136 KBytes       
[  8] 251.01-252.01 sec   327 KBytes  2.69 Mbits/sec    0    136 KBytes       
[  8] 252.01-253.01 sec   345 KBytes  2.83 Mbits/sec    0    136 KBytes       
[  8] 253.01-254.01 sec   340 KBytes  2.79 Mbits/sec    0    136 KBytes       
[  8] 254.01-255.00 sec   311 KBytes  2.56 Mbits/sec    0    136 KBytes       
[  8] 255.00-256.00 sec   311 KBytes  2.54 Mbits/sec    0    136 KBytes       
[  8] 256.00-257.00 sec   342 KBytes  2.81 Mbits/sec    0    136 KBytes       
[  8] 257.00-258.00 sec   311 KBytes  2.56 Mbits/sec    0    136 KBytes       
[  8] 258.00-259.00 sec   311 KBytes  2.55 Mbits/sec    0    136 KBytes       
[  8] 259.00-260.01 sec   346 KBytes  2.80 Mbits/sec    0    136 KBytes       
[  8] 260.01-261.01 sec   339 KBytes  2.78 Mbits/sec    0    136 KBytes       
[  8] 261.01-262.00 sec   333 KBytes  2.76 Mbits/sec    0    136 KBytes       
[  8] 262.00-263.01 sec   320 KBytes  2.60 Mbits/sec    0    136 KBytes       
[  8] 263.01-264.00 sec   320 KBytes  2.64 Mbits/sec    0    136 KBytes       
[  8] 264.00-265.00 sec   333 KBytes  2.73 Mbits/sec    0    136 KBytes       
[  8] 265.00-266.00 sec   342 KBytes  2.79 Mbits/sec    0    136 KBytes       
[  8] 266.00-267.00 sec   316 KBytes  2.60 Mbits/sec    0    136 KBytes       
[  8] 267.00-268.00 sec   352 KBytes  2.88 Mbits/sec    0    136 KBytes       
[  8] 268.00-269.00 sec   327 KBytes  2.69 Mbits/sec    0    136 KBytes       
[  8] 269.00-270.01 sec   342 KBytes  2.77 Mbits/sec    0    136 KBytes       
[  8] 270.01-271.00 sec   323 KBytes  2.67 Mbits/sec    0    136 KBytes       
[  8] 271.00-272.00 sec   331 KBytes  2.71 Mbits/sec    0    136 KBytes       
[  8] 272.00-273.00 sec   311 KBytes  2.55 Mbits/sec    0    136 KBytes       
[  8] 273.00-274.01 sec   342 KBytes  2.78 Mbits/sec    0    136 KBytes       
[  8] 274.01-275.01 sec   328 KBytes  2.69 Mbits/sec    0    136 KBytes       
[  8] 275.01-276.00 sec   356 KBytes  2.92 Mbits/sec    0    136 KBytes       
[  8] 276.00-277.00 sec   316 KBytes  2.60 Mbits/sec    0    136 KBytes       
[  8] 277.00-278.00 sec   307 KBytes  2.50 Mbits/sec    0    136 KBytes       
[  8] 278.00-279.00 sec   301 KBytes  2.47 Mbits/sec    0    136 KBytes       
[  8] 279.00-280.00 sec   321 KBytes  2.64 Mbits/sec    0    136 KBytes       
[  8] 280.00-281.00 sec   342 KBytes  2.80 Mbits/sec    0    136 KBytes       
[  8] 281.00-282.01 sec   329 KBytes  2.67 Mbits/sec    0    136 KBytes       
[  8] 282.01-283.01 sec   324 KBytes  2.66 Mbits/sec    0    136 KBytes       
[  8] 283.01-284.01 sec   348 KBytes  2.85 Mbits/sec    0    136 KBytes       
[  8] 284.01-285.01 sec   337 KBytes  2.76 Mbits/sec    0    136 KBytes       
[  8] 285.01-286.01 sec   311 KBytes  2.55 Mbits/sec    0    136 KBytes       
[  8] 286.01-287.00 sec   344 KBytes  2.84 Mbits/sec    0    136 KBytes       
[  8] 287.00-288.00 sec   309 KBytes  2.52 Mbits/sec    0    136 KBytes       
[  8] 288.00-289.00 sec   331 KBytes  2.72 Mbits/sec    0    136 KBytes       
[  8] 289.00-290.00 sec   322 KBytes  2.64 Mbits/sec    0    136 KBytes       
[  8] 290.00-291.00 sec   342 KBytes  2.81 Mbits/sec    0    136 KBytes       
[  8] 291.00-292.01 sec   311 KBytes  2.52 Mbits/sec    0    136 KBytes       
[  8] 292.01-293.01 sec   342 KBytes  2.81 Mbits/sec    0    136 KBytes       
[  8] 293.01-294.01 sec   314 KBytes  2.58 Mbits/sec    0    136 KBytes       
[  8] 294.01-295.00 sec   288 KBytes  2.38 Mbits/sec    0    136 KBytes       
[  8] 295.00-296.01 sec   300 KBytes  2.44 Mbits/sec    0    136 KBytes       
[  8] 296.01-297.00 sec   311 KBytes  2.56 Mbits/sec    0    136 KBytes       
[  8] 297.00-298.00 sec   317 KBytes  2.59 Mbits/sec    0    136 KBytes       
[  8] 298.00-299.00 sec   336 KBytes  2.77 Mbits/sec    0    136 KBytes       
[  8] 299.00-300.00 sec   311 KBytes  2.55 Mbits/sec    0    136 KBytes       
[  8] 300.00-301.00 sec   345 KBytes  2.82 Mbits/sec    0    136 KBytes       
[  8] 301.00-302.01 sec   340 KBytes  2.76 Mbits/sec    0    136 KBytes       
[  8] 302.01-303.00 sec   332 KBytes  2.75 Mbits/sec    0    136 KBytes       
[  8] 303.00-304.00 sec   290 KBytes  2.38 Mbits/sec    0    136 KBytes       
[  8] 304.00-305.00 sec   350 KBytes  2.87 Mbits/sec    0    136 KBytes       
[  8] 305.00-306.00 sec   303 KBytes  2.49 Mbits/sec    0    136 KBytes       
[  8] 306.00-307.01 sec   311 KBytes  2.53 Mbits/sec    0    136 KBytes       
