Connecting to host 10.0.0.4, port 5001
[  8] local 10.0.0.2 port 52476 connected to 10.0.0.4 port 5001
[  8] 139.01-140.00 sec   336 KBytes  2.77 Mbits/sec    0    136 KBytes       
[  8] 140.00-141.00 sec   342 KBytes  2.79 Mbits/sec    0    136 KBytes       
[  8] 141.00-142.00 sec   314 KBytes  2.57 Mbits/sec    0    136 KBytes       
[  8] 142.00-143.00 sec   352 KBytes  2.89 Mbits/sec    0    136 KBytes       
[  8] 143.00-144.00 sec   352 KBytes  2.88 Mbits/sec    0    136 KBytes       
[  8] 144.00-145.00 sec   320 KBytes  2.63 Mbits/sec    0    136 KBytes       
[  8] 145.00-146.00 sec   320 KBytes  2.62 Mbits/sec    0    136 KBytes       
[  8] 146.00-147.01 sec   333 KBytes  2.70 Mbits/sec    0    136 KBytes       
[  8] 147.01-148.01 sec   311 KBytes  2.55 Mbits/sec    0    136 KBytes       
[  8] 148.01-149.00 sec   342 KBytes  2.83 Mbits/sec    0    136 KBytes       
[  8] 149.00-150.01 sec   326 KBytes  2.65 Mbits/sec    0    136 KBytes       
[  8] 150.01-151.00 sec   328 KBytes  2.70 Mbits/sec    0    136 KBytes       
[  8] 151.00-152.00 sec   344 KBytes  2.81 Mbits/sec    0    136 KBytes       
[  8] 152.00-153.00 sec   288 KBytes  2.36 Mbits/sec    0    136 KBytes       
[  8] 153.00-154.00 sec   332 KBytes  2.73 Mbits/sec    0    136 KBytes       
[  8] 154.00-155.00 sec   342 KBytes  2.80 Mbits/sec    0    136 KBytes       
[  8] 155.00-156.00 sec   318 KBytes  2.60 Mbits/sec    0    136 KBytes       
[  8] 156.00-157.00 sec   352 KBytes  2.88 Mbits/sec    0    136 KBytes       
[  8] 157.00-158.01 sec   326 KBytes  2.65 Mbits/sec    0    136 KBytes       
[  8] 158.01-159.00 sec   346 KBytes  2.86 Mbits/sec    0    136 KBytes       
[  8] 159.00-160.00 sec   338 KBytes  2.77 Mbits/sec    0    136 KBytes       
[  8] 160.00-161.00 sec   342 KBytes  2.80 Mbits/sec    0    136 KBytes       
[  8] 161.00-162.00 sec   344 KBytes  2.80 Mbits/sec    0    136 KBytes       
[  8] 162.00-163.00 sec   341 KBytes  2.79 Mbits/sec    0    136 KBytes       
[  8] 163.00-164.00 sec   331 KBytes  2.72 Mbits/sec    0    136 KBytes       
[  8] 164.00-165.00 sec   322 KBytes  2.63 Mbits/sec    0    136 KBytes       
[  8] 165.00-166.01 sec   350 KBytes  2.84 Mbits/sec    0    136 KBytes       
[  8] 166.01-167.01 sec   334 KBytes  2.74 Mbits/sec    0    136 KBytes       
[  8] 167.01-168.00 sec   342 KBytes  2.83 Mbits/sec    0    136 KBytes       
[  8] 168.00-169.01 sec   342 KBytes  2.78 Mbits/sec    0    136 KBytes       
[  8] 169.01-170.00 sec   325 KBytes  2.69 Mbits/sec    0    136 KBytes       
[  8] 170.00-171.00 sec   352 KBytes  2.88 Mbits/sec    0    136 KBytes       
[  8] 171.00-172.01 sec   320 KBytes  2.61 Mbits/sec    0    136 KBytes       
[  8] 172.01-173.00 sec   352 KBytes  2.89 Mbits/sec    0    136 KBytes       
[  8] 173.00-174.00 sec   300 KBytes  2.46 Mbits/sec    0    136 KBytes       
[  8] 174.00-175.00 sec   311 KBytes  2.56 Mbits/sec    0    136 KBytes       
[  8] 175.00-176.00 sec   342 KBytes  2.80 Mbits/sec    0    136 KBytes       
[  8] 176.00-177.00 sec   342 KBytes  2.81 Mbits/sec    0    136 KBytes       
[  8] 177.00-178.00 sec   342 KBytes  2.80 Mbits/sec    0    136 KBytes       
[  8] 178.00-179.00 sec   315 KBytes  2.58 Mbits/sec    0    136 KBytes       
[  8] 179.00-180.01 sec   308 KBytes  2.50 Mbits/sec    0    136 KBytes       
[  8] 180.01-181.00 sec   311 KBytes  2.57 Mbits/sec    0    136 KBytes       
