Connecting to host 10.0.0.4, port 5001
[  8] local 10.0.0.2 port 52350 connected to 10.0.0.4 port 5001
[  8] 134.00-135.00 sec  0.00 Bytes  0.00 bits/sec    0    178 KBytes       
[  8] 135.00-136.01 sec  0.00 Bytes  0.00 bits/sec    0    178 KBytes       
[  8] 136.01-137.01 sec  0.00 Bytes  0.00 bits/sec    0    178 KBytes       
[  8] 137.01-138.01 sec  0.00 Bytes  0.00 bits/sec    0    178 KBytes       
[  8] 138.01-139.01 sec  0.00 Bytes  0.00 bits/sec    0    178 KBytes       
[  8] 139.01-140.01 sec  0.00 Bytes  0.00 bits/sec    0    178 KBytes       
[  8] 140.01-141.00 sec  0.00 Bytes  0.00 bits/sec    0    178 KBytes       
[  8] 141.00-142.00 sec  0.00 Bytes  0.00 bits/sec    0    178 KBytes       
[  8] 142.00-143.00 sec  0.00 Bytes  0.00 bits/sec    0    178 KBytes       
[  8] 143.00-144.00 sec  3.50 MBytes  29.3 Mbits/sec    0    307 KBytes       
[  8] 144.00-145.00 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 145.00-146.01 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 146.01-147.01 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 147.01-148.00 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 148.00-149.01 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 149.01-150.01 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 150.01-151.00 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 151.00-152.00 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 152.00-153.00 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 153.00-154.00 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 154.00-155.00 sec  3.94 MBytes  33.1 Mbits/sec    0    318 KBytes       
[  8] 155.00-156.01 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 156.01-157.01 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 157.01-158.01 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 158.01-159.00 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 159.00-160.00 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 160.00-161.00 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 161.00-162.00 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 162.00-163.00 sec  19.1 KBytes   156 Kbits/sec    0    318 KBytes       
[  8] 163.00-164.00 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 164.00-165.00 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 165.00-166.00 sec  2.00 MBytes  16.8 Mbits/sec    0    318 KBytes       
[  8] 166.00-167.01 sec  1.20 MBytes  9.97 Mbits/sec    0    318 KBytes       
[  8] 167.01-168.01 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 168.01-169.01 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 169.01-170.01 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 170.01-171.01 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 171.01-172.00 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 172.00-173.00 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 173.00-174.00 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 174.00-175.00 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 175.00-176.00 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 176.00-177.00 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 177.00-178.01 sec   512 KBytes  4.15 Mbits/sec    0    318 KBytes       
[  8] 178.01-179.01 sec  2.44 MBytes  20.5 Mbits/sec    0    318 KBytes       
[  8] 179.01-180.01 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 180.01-181.01 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 181.01-182.00 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 182.00-183.00 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 183.00-184.00 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 184.00-185.00 sec  14.7 KBytes   121 Kbits/sec    0    318 KBytes       
[  8] 185.00-186.00 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 186.00-187.00 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 187.00-188.01 sec  2.36 MBytes  19.6 Mbits/sec    0    318 KBytes       
[  8] 188.01-189.01 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 189.01-190.01 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 190.01-191.01 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 191.01-192.01 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 192.01-193.00 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 193.00-194.00 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 194.00-195.00 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 195.00-196.00 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 196.00-197.00 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 197.00-198.01 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 198.01-199.00 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 199.00-200.00 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 200.00-201.01 sec  2.24 MBytes  18.6 Mbits/sec    0    318 KBytes       
[  8] 201.01-202.01 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 202.01-203.00 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 203.00-204.00 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 204.00-205.00 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 205.00-206.00 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 206.00-207.00 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 207.00-208.00 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 208.00-209.01 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 209.01-210.01 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 210.01-211.01 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 211.01-212.00 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 212.00-213.01 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 213.01-214.00 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 214.00-215.00 sec  3.00 MBytes  25.1 Mbits/sec    0    318 KBytes       
[  8] 215.00-216.00 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 216.00-217.00 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 217.00-218.01 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 218.01-219.00 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 219.00-220.00 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 220.00-221.00 sec  12.5 KBytes   102 Kbits/sec    0    318 KBytes       
[  8] 221.00-222.01 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 222.01-223.00 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 223.00-224.00 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 224.00-225.00 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 225.00-226.00 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 226.00-227.01 sec  4.22 MBytes  35.1 Mbits/sec    0    318 KBytes       
[  8] 227.01-228.01 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 228.01-229.01 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 229.01-230.01 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 230.01-231.01 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 231.01-232.01 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 232.01-233.00 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 233.00-234.00 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 234.00-235.00 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 235.00-236.00 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 236.00-237.00 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
[  8] 237.00-238.01 sec  0.00 Bytes  0.00 bits/sec    0    318 KBytes       
