Connecting to host 10.0.0.4, port 5001
[  8] local 10.0.0.2 port 52548 connected to 10.0.0.4 port 5001
[  8]  86.00-87.01  sec   274 KBytes  2.23 Mbits/sec    0   42.4 KBytes       
[  8]  87.01-88.00  sec   249 KBytes  2.05 Mbits/sec    0   45.2 KBytes       
[  8]  88.00-89.00  sec   249 KBytes  2.04 Mbits/sec    0   45.2 KBytes       
[  8]  89.00-90.00  sec   252 KBytes  2.06 Mbits/sec    0   42.4 KBytes       
[  8]  90.00-91.00  sec   277 KBytes  2.27 Mbits/sec    0   42.4 KBytes       
[  8]  91.00-92.00  sec   249 KBytes  2.04 Mbits/sec    0   45.2 KBytes       
[  8]  92.00-93.00  sec   274 KBytes  2.25 Mbits/sec    0   42.4 KBytes       
[  8]  93.00-94.01  sec   224 KBytes  1.82 Mbits/sec    0   42.4 KBytes       
[  8]  94.01-95.00  sec   256 KBytes  2.12 Mbits/sec    0   42.4 KBytes       
[  8]  95.00-96.01  sec   288 KBytes  2.34 Mbits/sec    0   45.2 KBytes       
[  8]  96.01-97.00  sec   233 KBytes  1.93 Mbits/sec    0   42.4 KBytes       
[  8]  97.00-98.01  sec   249 KBytes  2.03 Mbits/sec    0   48.1 KBytes       
[  8]  98.01-99.00  sec   254 KBytes  2.09 Mbits/sec    0   42.4 KBytes       
[  8]  99.00-100.00 sec   275 KBytes  2.24 Mbits/sec    0   42.4 KBytes       
[  8] 100.00-101.00 sec   249 KBytes  2.04 Mbits/sec    0   42.4 KBytes       
[  8] 101.00-102.00 sec   249 KBytes  2.05 Mbits/sec    0   45.2 KBytes       
[  8] 102.00-103.00 sec   251 KBytes  2.06 Mbits/sec    0   42.4 KBytes       
[  8] 103.00-104.00 sec   277 KBytes  2.27 Mbits/sec    0   42.4 KBytes       
[  8] 104.00-105.01 sec   267 KBytes  2.16 Mbits/sec    0   42.4 KBytes       
[  8] 105.01-106.01 sec   256 KBytes  2.10 Mbits/sec    0   45.2 KBytes       
[  8] 106.01-107.00 sec   224 KBytes  1.85 Mbits/sec    0   48.1 KBytes       
